time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,GPU,RAM,EMC,IRAM,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,power cur,power avg
2021-11-03 15:28:02.075417,"12 days, 8:20:06.440000",OFF,MAXN,10,10,7,8,99,3560704,3560704,3560704,484,25,OFF,OFF,OFF,47.05882352941177,67.5,61.5,61.0,58.5,60.75,7587,6931
2021-11-03 15:28:02.590493,"12 days, 8:20:06.950000",OFF,MAXN,5,1,1,0,99,3560112,3560112,3560112,484,25,OFF,OFF,OFF,47.05882352941177,67.0,61.5,61.0,58.0,60.75,7312,6932
2021-11-03 15:28:03.092435,"12 days, 8:20:07.450000",OFF,MAXN,42,21,36,16,99,3560512,3560512,3560512,484,25,OFF,OFF,OFF,47.05882352941177,67.0,62.0,61.5,58.5,61.5,7548,6932
2021-11-03 15:28:03.599554,"12 days, 8:20:07.960000",OFF,MAXN,17,13,13,6,99,3560620,3560620,3560620,484,25,OFF,OFF,OFF,47.05882352941177,67.0,62.0,61.0,58.0,61.5,7417,6933
2021-11-03 15:28:04.108178,"12 days, 8:20:08.470000",OFF,MAXN,8,9,11,8,99,3561472,3561472,3561472,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.0,61.0,58.5,61.5,8195,6934
2021-11-03 15:28:04.614498,"12 days, 8:20:08.970000",OFF,MAXN,4,9,8,10,99,3560488,3560488,3560488,484,25,OFF,OFF,OFF,47.05882352941177,67.0,61.5,61.0,58.5,61.5,7234,6935
2021-11-03 15:28:05.121555,"12 days, 8:20:09.480000",OFF,MAXN,11,11,11,8,99,3560488,3560488,3560488,484,25,OFF,OFF,OFF,47.05882352941177,67.5,61.5,61.0,58.0,61.25,7573,6936
2021-11-03 15:28:05.626746,"12 days, 8:20:09.990000",OFF,MAXN,13,10,11,6,99,3560724,3560724,3560724,484,25,OFF,OFF,OFF,47.05882352941177,67.5,61.5,61.0,58.0,61.25,7378,6936
2021-11-03 15:28:06.133999,"12 days, 8:20:10.490000",OFF,MAXN,2,0,4,9,99,3561544,3561544,3561544,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.5,61.5,58.5,61.25,8067,6938
2021-11-03 15:28:06.641948,"12 days, 8:20:11",OFF,MAXN,9,7,8,4,99,3560612,3560612,3560612,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.0,61.0,58.5,61.5,7222,6938
2021-11-03 15:28:07.164911,"12 days, 8:20:11.530000",OFF,MAXN,21,15,12,21,99,3560460,3560460,3560460,484,25,OFF,OFF,OFF,47.05882352941177,67.5,61.5,61.5,58.5,61.5,7625,6939
2021-11-03 15:28:07.669843,"12 days, 8:20:12.030000",OFF,MAXN,10,19,12,8,99,3561248,3561248,3561248,484,25,OFF,OFF,OFF,47.05882352941177,67.5,61.5,61.0,59.0,61.5,7651,6940
2021-11-03 15:28:08.193110,"12 days, 8:20:12.550000",OFF,MAXN,7,3,9,7,99,3561616,3561616,3561616,484,25,OFF,OFF,OFF,47.05882352941177,67.5,61.5,61.5,58.5,61.5,7547,6940
2021-11-03 15:28:08.711804,"12 days, 8:20:13.070000",OFF,MAXN,20,15,11,15,99,3560636,3560636,3560636,484,25,OFF,OFF,OFF,47.05882352941177,67.5,61.5,61.5,58.5,61.75,7195,6941
2021-11-03 15:28:09.223311,"12 days, 8:20:13.580000",OFF,MAXN,16,17,10,14,99,3560376,3560376,3560376,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.0,61.5,58.5,61.75,7651,6942
2021-11-03 15:28:09.729758,"12 days, 8:20:14.090000",OFF,MAXN,12,11,12,10,99,3561228,3561228,3561228,484,25,OFF,OFF,OFF,47.05882352941177,67.5,61.5,61.0,58.5,61.5,7756,6943
2021-11-03 15:28:10.251393,"12 days, 8:20:14.610000",OFF,MAXN,11,4,5,7,99,3560296,3560296,3560296,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.0,61.5,58.5,61.5,7507,6943
2021-11-03 15:28:10.756570,"12 days, 8:20:15.120000",OFF,MAXN,18,12,14,16,99,3560536,3560536,3560536,484,25,OFF,OFF,OFF,47.05882352941177,67.0,61.5,61.5,58.5,61.5,7300,6944
2021-11-03 15:28:11.273372,"12 days, 8:20:15.630000",OFF,MAXN,20,15,10,15,99,3560568,3560568,3560568,484,25,OFF,OFF,OFF,47.05882352941177,67.0,62.0,62.0,59.0,61.5,7834,6945
2021-11-03 15:28:11.778080,"12 days, 8:20:16.140000",OFF,MAXN,7,15,14,2,99,3560660,3560660,3560660,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.0,61.5,58.5,61.5,7507,6946
2021-11-03 15:28:12.301849,"12 days, 8:20:16.660000",OFF,MAXN,8,11,7,7,99,3560444,3560444,3560444,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.0,61.5,58.5,61.75,7547,6946
2021-11-03 15:28:12.816460,"12 days, 8:20:17.180000",OFF,MAXN,16,18,8,18,99,3560468,3560468,3560468,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.0,61.5,58.5,61.75,7156,6947
2021-11-03 15:28:13.323528,"12 days, 8:20:17.680000",OFF,MAXN,16,16,15,19,99,3561180,3561180,3561180,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.0,62.0,58.5,61.5,8002,6948
2021-11-03 15:28:13.831116,"12 days, 8:20:18.190000",OFF,MAXN,6,4,12,0,99,3560948,3560948,3560948,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.0,61.5,58.0,61.5,7312,6948
2021-11-03 15:28:14.350725,"12 days, 8:20:18.710000",OFF,MAXN,13,13,8,13,99,3560788,3560788,3560788,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.0,61.5,58.5,61.5,7468,6949
2021-11-03 15:28:14.868738,"12 days, 8:20:19.230000",OFF,MAXN,16,15,14,15,99,3560560,3560560,3560560,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.0,61.5,58.5,61.5,7167,6949
2021-11-03 15:28:15.374091,"12 days, 8:20:19.730000",OFF,MAXN,15,10,17,17,99,3560732,3560732,3560732,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.5,61.5,59.0,61.5,8002,6950
2021-11-03 15:28:15.909226,"12 days, 8:20:20.270000",OFF,MAXN,2,7,2,5,99,3560264,3560264,3560264,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.0,61.5,58.5,61.5,7257,6951
2021-11-03 15:28:16.421591,"12 days, 8:20:20.780000",OFF,MAXN,24,13,8,13,99,3560456,3560456,3560456,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.0,61.5,59.0,61.75,7547,6952
2021-11-03 15:28:16.932090,"12 days, 8:20:21.290000",OFF,MAXN,19,12,21,13,99,3560628,3560628,3560628,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.0,61.5,59.0,61.75,7285,6952
2021-11-03 15:28:17.435759,"12 days, 8:20:21.800000",OFF,MAXN,8,9,17,12,99,3561140,3561140,3561140,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.0,59.0,62.25,7963,6953
2021-11-03 15:28:17.964907,"12 days, 8:20:22.330000",OFF,MAXN,7,7,5,7,99,3560396,3560396,3560396,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.0,62.0,58.5,62.25,7414,6954
2021-11-03 15:28:18.472493,"12 days, 8:20:22.830000",OFF,MAXN,18,16,17,17,99,3560264,3560264,3560264,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.0,62.0,59.0,62.25,7586,6954
2021-11-03 15:28:18.986654,"12 days, 8:20:23.350000",OFF,MAXN,12,16,13,16,99,3560588,3560588,3560588,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.5,58.5,62.25,7860,6956
2021-11-03 15:28:19.488755,"12 days, 8:20:23.850000",OFF,MAXN,6,6,6,18,99,3560944,3560944,3560944,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.0,62.0,59.0,62.25,8105,6957
2021-11-03 15:28:20.017101,"12 days, 8:20:24.380000",OFF,MAXN,15,7,7,6,99,3560492,3560492,3560492,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.0,58.5,62.25,7547,6958
2021-11-03 15:28:20.529299,"12 days, 8:20:24.890000",OFF,MAXN,18,16,12,15,99,3560228,3560228,3560228,484,25,OFF,OFF,OFF,47.05882352941177,67.5,62.5,62.0,58.5,62.25,7586,6958
2021-11-03 15:28:21.037442,"12 days, 8:20:25.400000",OFF,MAXN,14,13,15,12,99,3561008,3561008,3561008,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.0,59.0,62.0,7963,6960
2021-11-03 15:28:21.542103,"12 days, 8:20:25.900000",OFF,MAXN,9,6,5,10,99,3560292,3560292,3560292,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.0,59.5,62.0,7678,6960
2021-11-03 15:28:22.068930,"12 days, 8:20:26.430000",OFF,MAXN,15,13,11,13,99,3560228,3560228,3560228,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.0,62.0,59.0,62.25,7586,6961
2021-11-03 15:28:22.582917,"12 days, 8:20:26.940000",OFF,MAXN,20,12,16,14,99,3560220,3560220,3560220,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.0,59.0,62.25,7612,6962
2021-11-03 15:28:23.085875,"12 days, 8:20:27.450000",OFF,MAXN,17,9,10,15,99,3561064,3561064,3561064,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.0,59.0,62.5,8105,6963
2021-11-03 15:28:23.620152,"12 days, 8:20:27.980000",OFF,MAXN,9,5,5,7,99,3560112,3560112,3560112,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.0,59.0,62.5,7547,6964
2021-11-03 15:28:24.127987,"12 days, 8:20:28.490000",OFF,MAXN,19,10,13,11,99,3560112,3560112,3560112,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.0,59.0,62.5,7586,6965
2021-11-03 15:28:24.641909,"12 days, 8:20:29",OFF,MAXN,16,16,13,24,99,3560500,3560500,3560500,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.0,59.0,62.25,7651,6966
2021-11-03 15:28:25.147109,"12 days, 8:20:29.510000",OFF,MAXN,8,13,10,8,99,3560780,3560780,3560780,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.0,59.5,62.25,8041,6967
2021-11-03 15:28:25.667772,"12 days, 8:20:30.030000",OFF,MAXN,11,4,11,4,99,3560600,3560600,3560600,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.0,59.0,62.25,7507,6968
2021-11-03 15:28:26.185899,"12 days, 8:20:30.550000",OFF,MAXN,18,11,14,15,99,3560464,3560464,3560464,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.5,59.0,62.25,7586,6968
2021-11-03 15:28:26.699154,"12 days, 8:20:31.060000",OFF,MAXN,16,18,12,18,99,3560344,3560344,3560344,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.0,59.5,62.25,7834,6969
2021-11-03 15:28:27.205586,"12 days, 8:20:31.570000",OFF,MAXN,11,3,13,5,99,3560984,3560984,3560984,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.0,59.0,62.25,7963,6970
2021-11-03 15:28:27.728811,"12 days, 8:20:32.090000",OFF,MAXN,12,11,9,10,99,3560472,3560472,3560472,484,25,OFF,OFF,OFF,47.05882352941177,68.5,62.5,62.5,59.0,62.25,7507,6971
2021-11-03 15:28:28.242949,"12 days, 8:20:32.600000",OFF,MAXN,16,17,11,19,99,3560724,3560724,3560724,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.0,59.5,62.25,7586,6972
2021-11-03 15:28:28.746938,"12 days, 8:20:33.110000",OFF,MAXN,18,19,12,18,99,3560708,3560708,3560708,484,25,OFF,OFF,OFF,47.05882352941177,68.0,63.0,62.0,59.5,62.25,7963,6973
2021-11-03 15:28:29.254516,"12 days, 8:20:33.610000",OFF,MAXN,4,6,3,5,99,3560632,3560632,3560632,484,25,OFF,OFF,OFF,47.05882352941177,68.0,63.0,62.0,59.0,62.25,7717,6974
2021-11-03 15:28:29.781047,"12 days, 8:20:34.140000",OFF,MAXN,10,20,10,9,99,3560456,3560456,3560456,484,25,OFF,OFF,OFF,47.05882352941177,68.0,62.5,62.0,59.0,62.25,7468,6974
2021-11-03 15:28:30.292313,"12 days, 8:20:34.650000",OFF,MAXN,16,12,11,22,99,3560520,3560520,3560520,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.5,59.5,62.25,7651,6975
2021-11-03 15:28:30.797968,"12 days, 8:20:35.160000",OFF,MAXN,12,14,10,11,99,3560892,3560892,3560892,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.5,59.5,62.25,7899,6976
2021-11-03 15:28:31.324002,"12 days, 8:20:35.680000",OFF,MAXN,5,3,7,0,99,3560252,3560252,3560252,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.0,59.5,63.0,7586,6977
2021-11-03 15:28:31.836524,"12 days, 8:20:36.200000",OFF,MAXN,17,10,15,17,99,3560504,3560504,3560504,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.5,59.5,63.0,7456,6978
2021-11-03 15:28:32.353287,"12 days, 8:20:36.710000",OFF,MAXN,21,12,15,18,99,3560592,3560592,3560592,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.5,59.5,62.75,7756,6979
2021-11-03 15:28:32.857695,"12 days, 8:20:37.220000",OFF,MAXN,12,14,9,8,99,3561120,3561120,3561120,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.5,59.5,62.75,7886,6980
2021-11-03 15:28:33.381762,"12 days, 8:20:37.740000",OFF,MAXN,7,9,5,9,99,3560688,3560688,3560688,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.5,59.0,62.75,7547,6980
2021-11-03 15:28:33.902106,"12 days, 8:20:38.260000",OFF,MAXN,15,13,16,18,99,3560388,3560388,3560388,484,25,OFF,OFF,OFF,47.05882352941177,68.5,62.5,62.0,59.0,62.75,7468,6981
2021-11-03 15:28:34.408603,"12 days, 8:20:38.770000",OFF,MAXN,15,14,17,12,99,3560448,3560448,3560448,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.5,59.5,62.75,7899,6982
2021-11-03 15:28:34.916569,"12 days, 8:20:39.280000",OFF,MAXN,9,10,6,11,99,3560936,3560936,3560936,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.5,62.5,59.5,62.75,7847,6983
2021-11-03 15:28:35.446605,"12 days, 8:20:39.810000",OFF,MAXN,11,7,11,9,99,3560548,3560548,3560548,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.5,59.5,62.5,7547,6984
2021-11-03 15:28:35.955770,"12 days, 8:20:40.320000",OFF,MAXN,14,15,13,21,99,3560464,3560464,3560464,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.5,59.5,62.5,7429,6984
2021-11-03 15:28:36.464321,"12 days, 8:20:40.820000",OFF,MAXN,8,8,17,16,99,3560972,3560972,3560972,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.5,59.5,62.75,8002,6985
2021-11-03 15:28:36.969827,"12 days, 8:20:41.330000",OFF,MAXN,6,8,8,9,99,3561112,3561112,3561112,484,25,OFF,OFF,OFF,47.05882352941177,68.5,62.5,62.5,59.5,62.75,7548,6986
2021-11-03 15:28:37.496312,"12 days, 8:20:41.860000",OFF,MAXN,16,13,7,8,99,3560676,3560676,3560676,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.5,62.5,59.5,62.75,7586,6987
2021-11-03 15:28:38.008929,"12 days, 8:20:42.370000",OFF,MAXN,25,14,15,16,99,3560600,3560600,3560600,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.0,62.5,59.5,62.75,7468,6987
2021-11-03 15:28:38.514840,"12 days, 8:20:42.880000",OFF,MAXN,10,12,12,11,99,3561092,3561092,3561092,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.0,62.5,60.0,62.75,8041,6988
2021-11-03 15:28:39.044081,"12 days, 8:20:43.400000",OFF,MAXN,13,5,9,2,99,3561200,3561200,3561200,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.0,62.5,59.0,62.75,7339,6989
2021-11-03 15:28:39.562089,"12 days, 8:20:43.920000",OFF,MAXN,15,20,9,13,99,3560300,3560300,3560300,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.5,62.5,59.5,62.75,7586,6989
2021-11-03 15:28:40.069960,"12 days, 8:20:44.430000",OFF,MAXN,12,21,10,15,99,3560336,3560336,3560336,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,62.5,59.5,62.75,7547,6990
2021-11-03 15:28:40.578948,"12 days, 8:20:44.940000",OFF,MAXN,11,9,11,6,99,3561200,3561200,3561200,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,59.5,62.75,8067,6991
2021-11-03 15:28:41.099230,"12 days, 8:20:45.460000",OFF,MAXN,7,4,14,7,99,3560576,3560576,3560576,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.5,62.5,59.5,62.75,7300,6992
2021-11-03 15:28:41.613813,"12 days, 8:20:45.970000",OFF,MAXN,16,15,19,13,99,3560660,3560660,3560660,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.5,62.5,59.5,62.75,7612,6992
2021-11-03 15:28:42.120866,"12 days, 8:20:46.480000",OFF,MAXN,17,21,17,12,99,3560744,3560744,3560744,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,62.5,59.5,63.0,7756,6993
2021-11-03 15:28:42.630353,"12 days, 8:20:46.990000",OFF,MAXN,6,9,5,7,99,3560692,3560692,3560692,484,25,OFF,OFF,OFF,47.05882352941177,68.5,63.5,63.0,60.0,63.0,8002,6994
2021-11-03 15:28:43.148598,"12 days, 8:20:47.510000",OFF,MAXN,15,12,9,11,99,3560412,3560412,3560412,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.0,62.5,59.5,63.0,7261,6995
2021-11-03 15:28:43.665012,"12 days, 8:20:48.030000",OFF,MAXN,17,14,16,12,99,3560672,3560672,3560672,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.0,62.5,59.5,62.75,7625,6995
2021-11-03 15:28:44.171953,"12 days, 8:20:48.530000",OFF,MAXN,15,22,10,16,99,3560552,3560552,3560552,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,60.0,62.75,7690,6996
2021-11-03 15:28:44.678719,"12 days, 8:20:49.040000",OFF,MAXN,4,4,5,4,99,3560472,3560472,3560472,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.0,63.0,59.5,63.25,7717,6997
2021-11-03 15:28:45.206097,"12 days, 8:20:49.570000",OFF,MAXN,14,13,18,12,99,3560048,3560048,3560048,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.0,63.0,60.0,63.25,7144,6997
2021-11-03 15:28:45.718722,"12 days, 8:20:50.080000",OFF,MAXN,13,14,15,17,99,3560732,3560732,3560732,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,59.5,63.25,7651,6998
2021-11-03 15:28:46.222309,"12 days, 8:20:50.580000",OFF,MAXN,10,19,12,11,99,3561264,3561264,3561264,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,60.0,63.25,7573,6999
2021-11-03 15:28:46.746165,"12 days, 8:20:51.110000",OFF,MAXN,6,5,2,3,99,3560280,3560280,3560280,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,59.5,63.25,7547,6999
2021-11-03 15:28:47.264190,"12 days, 8:20:51.620000",OFF,MAXN,15,12,15,17,99,3560672,3560672,3560672,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.0,63.0,59.5,63.25,6999,6999
2021-11-03 15:28:47.776452,"12 days, 8:20:52.140000",OFF,MAXN,11,16,6,17,99,3560568,3560568,3560568,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,60.0,63.25,7651,7000
2021-11-03 15:28:48.280341,"12 days, 8:20:52.640000",OFF,MAXN,7,16,12,6,99,3561048,3561048,3561048,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.0,63.0,60.5,63.25,7600,7001
2021-11-03 15:28:48.805640,"12 days, 8:20:53.170000",OFF,MAXN,15,5,5,3,99,3560396,3560396,3560396,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,60.0,63.25,7507,7001
2021-11-03 15:28:49.323375,"12 days, 8:20:53.680000",OFF,MAXN,13,20,20,15,99,3560244,3560244,3560244,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.0,63.0,59.5,63.25,7234,7001
2021-11-03 15:28:49.832475,"12 days, 8:20:54.190000",OFF,MAXN,13,16,12,21,99,3560320,3560320,3560320,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,60.0,63.25,7938,7003
2021-11-03 15:28:50.338775,"12 days, 8:20:54.700000",OFF,MAXN,7,12,8,7,99,3560956,3560956,3560956,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,60.0,63.25,7600,7003
2021-11-03 15:28:50.861322,"12 days, 8:20:55.220000",OFF,MAXN,11,11,7,7,99,3560396,3560396,3560396,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,60.0,63.25,7507,7004
2021-11-03 15:28:51.377051,"12 days, 8:20:55.740000",OFF,MAXN,12,15,21,11,99,3560596,3560596,3560596,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,62.5,60.5,63.5,7132,7004
2021-11-03 15:28:51.881918,"12 days, 8:20:56.240000",OFF,MAXN,13,21,12,14,99,3560960,3560960,3560960,484,25,OFF,OFF,OFF,47.05882352941177,69.5,64.0,63.0,60.0,63.5,8002,7005
2021-11-03 15:28:52.388371,"12 days, 8:20:56.750000",OFF,MAXN,7,7,6,5,99,3560852,3560852,3560852,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.0,63.0,60.0,63.25,7120,7005
2021-11-03 15:28:52.913944,"12 days, 8:20:57.270000",OFF,MAXN,10,13,15,11,99,3560136,3560136,3560136,484,25,OFF,OFF,OFF,47.05882352941177,69.0,64.0,63.0,60.0,63.25,7468,7006
2021-11-03 15:28:53.429924,"12 days, 8:20:57.790000",OFF,MAXN,20,17,13,9,99,3560128,3560128,3560128,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,62.5,60.0,63.5,7132,7006
2021-11-03 15:28:53.937413,"12 days, 8:20:58.300000",OFF,MAXN,15,12,6,19,99,3561500,3561500,3561500,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,60.0,63.5,7963,7007
2021-11-03 15:28:54.465253,"12 days, 8:20:58.830000",OFF,MAXN,7,5,8,5,99,3560904,3560904,3560904,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,62.5,60.5,63.0,6898,7007
2021-11-03 15:28:54.977155,"12 days, 8:20:59.340000",OFF,MAXN,17,15,14,9,99,3560376,3560376,3560376,484,25,OFF,OFF,OFF,47.05882352941177,69.5,64.0,63.0,60.0,63.0,7507,7007
2021-11-03 15:28:55.492182,"12 days, 8:20:59.850000",OFF,MAXN,21,10,12,9,99,3560376,3560376,3560376,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,60.0,63.0,7183,7007
2021-11-03 15:28:55.997692,"12 days, 8:21:00.360000",OFF,MAXN,11,11,8,13,99,3561124,3561124,3561124,484,25,OFF,OFF,OFF,47.05882352941177,69.5,64.0,63.5,60.5,63.25,7963,7009
2021-11-03 15:28:56.523405,"12 days, 8:21:00.880000",OFF,MAXN,8,6,11,4,99,3560376,3560376,3560376,484,25,OFF,OFF,OFF,47.05882352941177,69.0,63.5,63.0,60.0,63.25,6859,7008
2021-11-03 15:28:57.041670,"12 days, 8:21:01.400000",OFF,MAXN,17,17,10,18,99,3560304,3560304,3560304,484,25,OFF,OFF,OFF,47.05882352941177,69.0,64.0,63.0,60.5,63.75,7507,7009
2021-11-03 15:28:57.555629,"12 days, 8:21:01.920000",OFF,MAXN,12,15,13,20,99,3560316,3560316,3560316,484,25,OFF,OFF,OFF,47.05882352941177,69.0,64.0,63.5,60.0,63.75,7312,7009
2021-11-03 15:28:58.058574,"12 days, 8:21:02.420000",OFF,MAXN,6,10,4,5,99,3561044,3561044,3561044,484,25,OFF,OFF,OFF,47.05882352941177,69.0,64.0,63.5,60.5,63.5,7963,7010
2021-11-03 15:28:58.582085,"12 days, 8:21:02.940000",OFF,MAXN,10,9,13,6,99,3560624,3560624,3560624,484,25,OFF,OFF,OFF,47.05882352941177,69.5,63.5,63.0,60.0,63.5,6910,7010
2021-11-03 15:28:59.096985,"12 days, 8:21:03.460000",OFF,MAXN,15,19,13,13,99,3560408,3560408,3560408,484,25,OFF,OFF,OFF,47.05882352941177,69.5,64.0,63.0,60.5,64.0,7468,7011
2021-11-03 15:28:59.602653,"12 days, 8:21:03.960000",OFF,MAXN,12,10,19,17,99,3561068,3561068,3561068,484,25,OFF,OFF,OFF,47.05882352941177,69.5,64.0,63.0,60.5,64.0,7390,7011
2021-11-03 15:29:00.110934,"12 days, 8:21:04.470000",OFF,MAXN,8,6,2,7,99,3560264,3560264,3560264,484,25,OFF,OFF,OFF,47.05882352941177,70.0,64.0,63.0,60.5,63.75,7717,7012
2021-11-03 15:29:00.629644,"12 days, 8:21:04.990000",OFF,MAXN,16,10,15,12,99,3560120,3560120,3560120,484,25,OFF,OFF,OFF,47.05882352941177,69.5,64.0,63.0,60.5,63.75,6910,7012
2021-11-03 15:29:01.148503,"12 days, 8:21:05.510000",OFF,MAXN,20,11,15,14,99,3560668,3560668,3560668,484,25,OFF,OFF,OFF,47.05882352941177,69.5,64.5,63.5,60.5,63.75,7468,7012
2021-11-03 15:29:01.656541,"12 days, 8:21:06.020000",OFF,MAXN,12,13,14,18,99,3560772,3560772,3560772,484,25,OFF,OFF,OFF,47.05882352941177,70.0,64.0,63.5,60.5,63.75,7507,7013
2021-11-03 15:29:02.179253,"12 days, 8:21:06.540000",OFF,MAXN,5,3,5,3,99,3561020,3561020,3561020,484,25,OFF,OFF,OFF,47.05882352941177,69.5,64.5,63.5,60.5,63.75,7468,7013
2021-11-03 15:29:02.700798,"12 days, 8:21:07.060000",OFF,MAXN,16,17,13,13,99,3560368,3560368,3560368,484,25,OFF,OFF,OFF,47.05882352941177,70.0,63.5,63.5,60.5,64.0,6910,7013
2021-11-03 15:29:03.212153,"12 days, 8:21:07.570000",OFF,MAXN,17,14,18,19,99,3560356,3560356,3560356,484,25,OFF,OFF,OFF,47.05882352941177,70.0,64.0,63.5,60.5,64.0,7573,7014
2021-11-03 15:29:03.721938,"12 days, 8:21:08.080000",OFF,MAXN,8,12,11,13,99,3561048,3561048,3561048,484,25,OFF,OFF,OFF,47.05882352941177,70.0,64.0,63.5,60.5,64.0,7483,7014
2021-11-03 15:29:04.236359,"12 days, 8:21:08.600000",OFF,MAXN,48,6,24,19,99,3560192,3560192,3560192,484,25,OFF,OFF,OFF,47.05882352941177,69.5,64.0,63.5,61.0,64.0,7639,7015
2021-11-03 15:29:04.740268,"12 days, 8:21:09.100000",OFF,MAXN,8,8,13,10,99,3560456,3560456,3560456,484,25,OFF,OFF,OFF,47.05882352941177,70.0,63.5,63.0,60.5,64.0,7027,7015
